"traceId","time","span","speed"
"2023-05-28T09-30-00-Andy Taggart-Smith",2023-05-28 18:43:04,816,0.98
"2023-05-28T09-30-00-Andy Taggart-Smith",2023-05-28 18:56:40,999,0.82
"2023-05-28T09-30-00-Andy Taggart-Smith",2023-05-28 19:13:19,302,0.39
"2023-05-28T09-30-00-Andy Taggart-Smith",2023-05-28 19:18:21,311,0.27
"2023-05-28T09-30-00-Andy Taggart-Smith",2023-05-28 19:23:32,163,0.74
"2023-05-28T09-30-00-Andy Taggart-Smith",2023-05-28 19:26:15,3088,0.22
"2023-09-11T12-36-00-Caitlin Robinson",2023-09-11 20:36:12,235,1.66
"2023-09-11T12-36-00-Caitlin Robinson",2023-09-11 20:40:07,251,1.91
"2023-09-11T12-36-00-Caitlin Robinson",2023-09-11 20:44:18,4,0
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:28:00,0,Inf
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:28:00,60,0.4
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:29:00,60,1.07
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:30:00,120,1.08
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:32:00,180,0.34
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:35:00,240,0.36
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:39:00,120,0.1
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:41:00,120,0.43
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:43:00,480,0.73
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:51:00,420,0.05
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 19:58:00,120,0.15
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:00:00,60,8.13
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:01:00,60,7.11
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:02:00,180,0.1
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:05:00,60,0.38
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:06:00,60,0.16
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:07:00,60,0.57
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:08:00,0,Inf
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:08:00,240,1.22
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:12:00,60,0.24
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:13:00,180,0.68
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:16:00,120,0.57
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:18:00,60,16.65
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:19:00,60,15.1
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:20:00,180,0.73
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:23:00,60,1.75
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:24:00,240,0.03
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:28:00,240,0.62
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:32:00,120,0.63
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:34:00,60,0.65
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:35:00,420,1.99
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:42:00,60,4.81
"2020-04-09T11-28-00-Andrew Simon",2020-04-09 20:43:00,60,5.47
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 21:58:00,240,0.78
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:02:00,120,0.88
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:04:00,180,0.17
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:07:00,60,0.42
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:08:00,0,Inf
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:08:00,120,0.06
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:10:00,0,Inf
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:10:00,60,0.17
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:11:00,60,0.22
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:12:00,180,0.14
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:15:00,60,0.04
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:16:00,180,0.09
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:19:00,180,0.58
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:22:00,0,
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:22:00,480,0.2
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:30:00,480,0.13
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:38:00,0,Inf
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:38:00,0,Inf
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:38:00,660,0.74
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 22:49:00,660,1.83
"2020-04-12T13-58-00-Andrew Simon",2020-04-12 23:00:00,1440,0.61
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 17:43:00,240,0.29
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 17:47:00,180,0.5
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 17:50:00,240,0.2
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 17:54:00,360,0.02
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 18:00:00,60,1.28
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 18:01:00,300,0.05
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 18:06:00,60,2.24
"2021-04-15T09-43-00-Ryan Batten",2021-04-15 18:07:00,240,0.66
"2021-04-15T14-49-00-Ryan Batten",2021-04-15 22:49:00,1380,0.11
"2021-04-15T14-49-00-Ryan Batten",2021-04-15 23:12:00,780,0.7
"2021-04-15T14-49-00-Ryan Batten",2021-04-15 23:25:00,360,0.91
"2021-04-15T14-49-00-Ryan Batten",2021-04-15 23:31:00,420,0.74
"2021-04-15T14-49-00-Ryan Batten",2021-04-15 23:38:00,240,0
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 19:34:00,2400,0.27
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 20:14:00,360,0.23
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 20:20:00,60,0.62
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 20:21:00,3420,0.14
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 21:18:00,1020,0.59
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 21:35:00,120,1.49
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 21:37:00,120,0.13
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 21:39:00,180,0.65
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 21:42:00,360,0.52
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 21:48:00,780,0.17
"2021-04-15T11-34-00-Ryan Batten",2021-04-15 22:01:00,240,1.75
"2021-05-01T15-40-00-Andrew Simon",2021-05-01 23:40:00,780,1.32
"2021-05-01T15-40-00-Andrew Simon",2021-05-01 23:53:00,240,0.3
"2021-05-01T15-40-00-Andrew Simon",2021-05-01 23:57:00,360,0.36
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:03:00,240,0.06
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:07:00,120,0.52
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:09:00,60,0.44
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:10:00,180,0.18
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:13:00,480,0.25
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:21:00,60,0.04
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:22:00,540,0.1
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:31:00,60,0.58
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:32:00,120,0.15
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:34:00,180,0.71
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:37:00,240,0.05
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:41:00,60,0.04
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 00:42:00,1380,0.92
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:05:00,960,0.83
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:21:00,360,3.24
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:27:00,60,6.74
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:28:00,360,0.93
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:34:00,180,0.64
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:37:00,120,0.6
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:39:00,120,0.65
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:41:00,120,0.15
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:43:00,180,1
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:46:00,180,0.8
"2021-05-01T15-40-00-Andrew Simon",2021-05-02 01:49:00,300,0.4
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 17:51:00,180,0.05
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 17:54:00,660,0.18
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:05:00,720,0.08
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:17:00,420,0.19
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:24:00,180,0.42
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:27:00,120,0.26
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:29:00,120,0.47
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:31:00,120,0.05
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:33:00,660,0.07
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:44:00,60,0
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:45:00,120,0.19
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:47:00,240,0.16
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:51:00,180,0.04
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 18:54:00,360,0.55
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:00:00,480,0.18
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:08:00,300,0.06
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:13:00,240,0.05
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:17:00,420,0.05
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:24:00,780,0.05
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:37:00,300,0.07
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:42:00,60,0
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:43:00,240,0.26
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:47:00,360,0.03
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:53:00,360,0.28
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 19:59:00,300,0.2
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:04:00,180,0.03
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:07:00,0,Inf
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:07:00,180,0.11
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:10:00,300,0.06
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:15:00,120,0.01
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:17:00,60,0.03
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:18:00,60,0.19
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:19:00,120,0.61
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:21:00,540,0.14
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:30:00,420,0.14
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:37:00,240,0.24
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:41:00,300,0.3
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:46:00,0,Inf
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:46:00,120,0.03
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:48:00,60,0.38
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:49:00,60,0.37
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:50:00,60,0.06
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:51:00,180,0.63
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:54:00,120,0.08
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:56:00,60,0.22
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:57:00,120,0.11
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 20:59:00,120,0.76
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:01:00,60,0
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:02:00,180,0.32
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:05:00,0,Inf
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:05:00,0,Inf
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:05:00,240,0.16
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:09:00,60,0.18
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:10:00,60,0.8
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:11:00,780,0.18
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:24:00,300,0.26
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:29:00,60,0.34
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:30:00,720,0.18
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:42:00,0,Inf
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:42:00,240,0.11
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:46:00,660,0.1
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:57:00,60,1.6
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 21:58:00,180,0.59
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:01:00,660,0.3
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:12:00,60,0.35
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:13:00,180,0.22
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:16:00,300,0.27
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:21:00,120,0.32
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:23:00,120,0.48
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:25:00,60,0.37
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:26:00,60,0.29
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:27:00,360,0.47
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:33:00,300,0.19
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:38:00,0,
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:38:00,180,0.75
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:41:00,300,3.97
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:46:00,60,19.83
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:47:00,60,2.4
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:48:00,120,0.34
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:50:00,60,0.82
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:51:00,360,0.68
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 22:57:00,1440,0.06
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 23:21:00,600,0
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 23:31:00,120,4.01
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 23:33:00,720,0.15
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 23:45:00,240,0.35
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 23:49:00,120,0.1
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 23:51:00,300,0.49
"2021-05-03T09-51-00-Andrew Simon",2021-05-03 23:56:00,2460,0.29
"2021-05-03T09-51-00-Andrew Simon",2021-05-04 00:37:00,480,0.47
"2021-05-03T09-51-00-Andrew Simon",2021-05-04 00:45:00,960,0.26
"2021-05-03T09-51-00-Andrew Simon",2021-05-04 01:01:00,0,
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 21:47:00,240,0.5
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 21:51:00,360,0.54
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 21:57:00,720,0.24
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:09:00,240,0.06
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:13:00,480,0.56
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:21:00,0,Inf
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:21:00,480,0.33
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:29:00,0,Inf
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:29:00,180,0.81
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:32:00,0,
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:32:00,240,0.56
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 22:36:00,1500,0.25
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:01:00,720,0.85
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:13:00,60,0
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:14:00,1680,0.15
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:42:00,60,1.49
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:43:00,420,0.33
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:50:00,120,0
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:52:00,60,0.3
"2021-05-05T13-47-00-Andrew Simon",2021-05-05 23:53:00,420,0.18
"2021-05-05T13-47-00-Andrew Simon",2021-05-06,0,Inf
"2021-05-05T13-47-00-Andrew Simon",2021-05-06,1620,0.38
"2021-05-05T13-47-00-Andrew Simon",2021-05-06 00:27:00,720,0.11
"2021-05-05T13-47-00-Andrew Simon",2021-05-06 00:39:00,240,0.87
"2021-05-05T13-47-00-Andrew Simon",2021-05-06 00:43:00,540,1.9
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:19:00,60,1.65
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:20:00,120,0.74
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:22:00,120,0.14
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:24:00,60,0.08
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:25:00,120,0.05
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:27:00,60,0.61
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:28:00,60,0.14
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:29:00,0,
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:29:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:29:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:29:00,300,0.66
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:34:00,240,0.48
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:38:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:38:00,180,1.73
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:41:00,120,0.31
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:43:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:43:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:43:00,60,2.11
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:44:00,60,6.73
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:45:00,60,7.58
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:46:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:46:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:46:00,60,2.91
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:47:00,180,1.25
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:50:00,120,0.92
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:52:00,180,0.46
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:55:00,60,0.54
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:56:00,60,1.14
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:57:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:57:00,60,1.08
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:58:00,0,Inf
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:58:00,60,0.35
"2021-06-19T16-19-00-Andrew Simon",2021-06-20 00:59:00,360,0.61
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:05:28,69,0.43
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:06:37,282,0.18
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:11:19,16,0.92
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:11:35,83,0.78
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:12:58,140,0.89
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:15:18,75,1.67
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:16:33,562,0.11
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:25:55,98,0.32
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:27:33,44,0.15
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:28:17,68,0.7
"2022-04-07T14-05-00-Caitlin Robinson",2022-04-07 22:29:25,106,0.21
"2022-04-09T15-57-00-Andrew Simon",2022-04-09 23:57:00,240,0.26
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:01:00,300,0.28
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:06:00,240,0.15
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:10:00,120,0.04
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:12:00,0,
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:12:00,780,0.82
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:25:00,120,4.67
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:27:00,420,0.18
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:34:00,300,1.37
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:39:00,60,0.02
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:40:00,660,0.34
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:51:00,120,0.33
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:53:00,60,0
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:54:00,0,
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:54:00,0,
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:54:00,60,0.03
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:55:00,60,0.07
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:56:00,180,0.36
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 00:59:00,300,0.07
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 01:04:00,120,0.03
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 01:06:00,600,0.54
"2022-04-09T15-57-00-Andrew Simon",2022-04-10 01:16:00,900,0.52
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:27:00,60,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:28:00,0,
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:28:00,60,0
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:29:00,60,4.64
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:30:00,180,0.45
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:33:00,60,6.04
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:34:00,60,0.05
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:35:00,0,Inf
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:35:00,240,0.11
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:39:00,180,0.1
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:42:00,0,
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:42:00,0,
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:42:00,300,0.34
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:47:00,60,0.36
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:48:00,60,0.06
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:49:00,120,0.21
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:51:00,60,0.13
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:52:00,0,Inf
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:52:00,180,0.13
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:55:00,240,0.1
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 20:59:00,60,0.29
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:00:00,120,0.16
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:02:00,0,Inf
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:02:00,120,0.2
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:04:00,0,Inf
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:04:00,120,0.13
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:06:00,180,0.09
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:09:00,1080,0.47
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:27:00,60,3.93
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:28:00,120,0.33
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:30:00,120,0.6
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:32:00,120,0.75
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:34:00,120,0.32
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:36:00,60,0.46
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:37:00,180,0.61
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:40:00,120,0.26
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:42:00,240,0.13
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:46:00,420,0.4
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 21:53:00,540,0.33
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 22:02:00,420,0.43
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 22:09:00,300,2.36
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 22:14:00,4020,0.12
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:21:00,60,3.01
"2022-04-15T12-27-00-Andrew Simon",2022-04-15 23:22:00,420,0.17
