"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Thuja plicata",48252,"Thuja plicata",0,"accepted","western redcedar",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Cupressaceae","Cupressoideae","","Thuja","plicata","iNat:118718731",48.879978,-123.38083,"2022-05-25T14:35:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:35:00
"Carex obnupta",61000,"Carex obnupta",0,"accepted","slough sedge",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","obnupta","iNat:118718733",48.879978,-123.38083,"2022-05-25T14:35:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:35:00
"Carex",633229,"Carex",0,"accepted","Carex sect. Carex",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","","iNat:118718734",48.879983,-123.380852,"2022-05-25T14:38:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-25 21:38:00
"Typha latifolia",48685,"Typha latifolia",0,"accepted","broadleaf cattail",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Typhaceae","","","Typha","latifolia","iNat:118718737",48.879905,-123.381013,"2022-05-25T14:40:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-25 21:40:00
"Polystichum munitum",47751,"Polystichum munitum",0,"accepted","western sword fern",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Polypodiineae","","","Dryopteridaceae","Dryopteridoideae","","Polystichum","munitum","iNat:118718736",48.880257,-123.38101,"2022-05-25T14:41:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:41:00
"Hylocomiadelphus triquetrus",1138381,"Hylocomiadelphus triquetrus",0,"accepted","rough goose neck moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Hylocomiadelphus","triquetrus","iNat:118718739",48.880257,-123.38101,"2022-05-25T14:41:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:41:00
"Ranunculus uncinatus",63898,"Ranunculus uncinatus",0,"accepted","woodland buttercup",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Ranunculeae","Ranunculus","uncinatus","iNat:118718738",48.880317,-123.38101,"2022-05-25T14:42:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:42:00
"Lysichiton americanus",48537,"Lysichiton americanus",0,"accepted","western skunk cabbage",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Alismatales","","","","Araceae","Orontioideae","","Lysichiton","americanus","iNat:118718740",48.880315,-123.380995,"2022-05-25T14:42:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:42:00
"Urtica",51886,"Urtica",0,"accepted","nettles",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Urticaceae","","","Urtica","","iNat:118718745",48.880303,-123.381005,"2022-05-25T14:42:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-25 21:42:00
"Urtica",51886,"Urtica",0,"accepted","nettles",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Urticaceae","","","Urtica","","iNat:118718746",48.880327,-123.38098,"2022-05-25T14:43:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-25 21:43:00
"Camponotus modoc",68954,"Camponotus modoc",0,"accepted","Western Black Carpenter Ant",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Hymenoptera","Apocrita","Aculeata","Formicoidea","Formicidae","Formicinae","Camponotini","Camponotus","modoc","iNat:118718747",48.88035,-123.380736,"2022-05-25T14:43:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:43:00
"Monadenia fidelis",62803,"Monadenia fidelis",0,"accepted","Pacific Sideband",,"Animalia","Mollusca","","","Gastropoda","Heterobranchia","Eupulmonata","Stylommatophora","Helicina","Helicoidei","Helicoidea","Xanthonychidae","Monadeniinae","","Monadenia","fidelis","iNat:118718752",48.880423,-123.380668,"2022-05-25T14:44:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:44:00
"Veronica americana",57277,"Veronica americana",0,"accepted","American brooklime",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Plantaginaceae","","Veroniceae","Veronica","americana","iNat:118718753",48.880472,-123.38047,"2022-05-25T14:45:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:45:00
"Circaea alpina",76342,"Circaea alpina",0,"accepted","Alpine Enchanter's-nightshade",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","","Onagraceae","","","Circaea","alpina","iNat:118718754",48.880472,-123.38047,"2022-05-25T14:45:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:45:00
"Lysichiton americanus",48537,"Lysichiton americanus",0,"accepted","western skunk cabbage",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Alismatales","","","","Araceae","Orontioideae","","Lysichiton","americanus","iNat:118718755",48.88047,-123.380393,"2022-05-25T14:46:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:46:00
"Carex obnupta",61000,"Carex obnupta",0,"accepted","slough sedge",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Cyperaceae","Cyperoideae","Cariceae","Carex","obnupta","iNat:118718756",48.880483,-123.380317,"2022-05-25T14:46:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:46:00
"Alnus rubra",56034,"Alnus rubra",0,"accepted","Red Alder",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fagales","","","","Betulaceae","","","Alnus","rubra","iNat:118718757",48.880485,-123.380308,"2022-05-25T14:47:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:47:00
"Lysichiton americanus",48537,"Lysichiton americanus",0,"accepted","western skunk cabbage",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Alismatales","","","","Araceae","Orontioideae","","Lysichiton","americanus","iNat:118718759",48.880487,-123.380292,"2022-05-25T14:48:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:48:00
"Galium aparine",53059,"Galium aparine",0,"accepted","catchweed bedstraw",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gentianales","","","","Rubiaceae","Rubioideae","Rubieae","Galium","aparine","iNat:118718762",48.880478,-123.380477,"2022-05-25T14:49:00-07:00",,"Andrew Simon","false","research",25,2022-05-25 21:49:00
