"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Melica subulata",77986,"Melica subulata",0,"accepted","Alaska Oniongrass",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Meliceae","Melica","subulata","iNat:83738300",48.875855,-123.38441,"2021-06-19T16:43:00-07:00",,"Andrew Simon","false","needs_id",39,2021-06-19 23:43:00
"Polystichum munitum",47751,"Polystichum munitum",0,"accepted","western sword fern",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Polypodiineae","","","Dryopteridaceae","Dryopteridoideae","","Polystichum","munitum","iNat:83738301",48.8759,-123.38442,"2021-06-19T16:43:00-07:00",,"Andrew Simon","false","research",46,2021-06-19 23:43:00
"Pseudotsuga menziesii",48256,"Pseudotsuga menziesii",0,"accepted","common Douglas-fir",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Pinaceae","Pinoideae","","Pseudotsuga","menziesii","iNat:83738303",48.876249,-123.384577,"2021-06-19T16:43:00-07:00",,"Andrew Simon","false","research",64,2021-06-19 23:43:00
"Rhytidiadelphus loreus",124422,"Rhytidiadelphus loreus",0,"accepted","Lanky Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Rhytidiadelphus","loreus","iNat:83738304",48.87595,-123.384417,"2021-06-19T16:44:00-07:00",,"Andrew Simon","false","research",40,2021-06-19 23:44:00
"Mycelis muralis",48543,"Mycelis muralis",0,"accepted","Wall Lettuce",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Cichorioideae","Cichorieae","Mycelis","muralis","iNat:83738306",48.876865,-123.385063,"2021-06-19T16:45:00-07:00",,"Andrew Simon","false","research",,2021-06-19 23:45:00
"Dicranum fuscescens",123177,"Dicranum fuscescens",0,"accepted","Dusky Fork-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Dicranaceae","","","Dicranum","fuscescens","iNat:83738305",48.8758,-123.384461,"2021-06-19T16:46:00-07:00",,"Andrew Simon","false","research",44,2021-06-19 23:46:00
"Galium triflorum",53065,"Galium triflorum",0,"accepted","fragrant bedstraw",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gentianales","","","","Rubiaceae","Rubioideae","Rubieae","Galium","triflorum","iNat:83738308",48.876076,-123.384526,"2021-06-19T16:46:00-07:00",,"Andrew Simon","false","research",57,2021-06-19 23:46:00
"Rubus leucodermis",63960,"Rubus leucodermis",0,"accepted","whitebark raspberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","leucodermis","iNat:83738309",48.875971,-123.384447,"2021-06-19T16:46:00-07:00",,"Andrew Simon","false","needs_id",79,2021-06-19 23:46:00
"Bromus vulgaris",75915,"Bromus vulgaris",0,"accepted","columbia brome",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Bromeae","Bromus","vulgaris","iNat:83738311",48.876334,-123.384814,"2021-06-19T16:47:00-07:00",,"Andrew Simon","false","research",57,2021-06-19 23:47:00
"Festuca subuliflora",77146,"Festuca subuliflora",0,"accepted","crinkle-awn fescue",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Festuca","subuliflora","iNat:83738314",48.876097,-123.384036,"2021-06-19T16:50:00-07:00",,"Andrew Simon","false","research",,2021-06-19 23:50:00
"Gaultheria shallon",48441,"Gaultheria shallon",0,"accepted","salal",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","","Ericaceae","Vaccinioideae","Gaultherieae","Gaultheria","shallon","iNat:83738313",48.875998,-123.384426,"2021-06-19T16:52:00-07:00",,"Andrew Simon","false","research",74,2021-06-19 23:52:00
"Urtica",51886,"Urtica",0,"accepted","nettles",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Urticaceae","","","Urtica","","iNat:83738317",48.876025,-123.384117,"2021-06-19T16:55:00-07:00",,"Andrew Simon","false","needs_id",,2021-06-19 23:55:00
"Rubus ursinus",53445,"Rubus ursinus",0,"accepted","trailing blackberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Rubeae","Rubus","ursinus","iNat:83738319",48.87596,-123.384043,"2021-06-19T16:56:00-07:00",,"Andrew Simon","false","research",,2021-06-19 23:56:00
"Lonicera hispidula",53416,"Lonicera hispidula",0,"accepted","Pink Honeysuckle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","","Caprifoliaceae","Caprifolioideae","","Lonicera","hispidula","iNat:83738318",48.875901,-123.384288,"2021-06-19T16:57:00-07:00",,"Andrew Simon","false","research",54,2021-06-19 23:57:00
"Rosa gymnocarpa",53441,"Rosa gymnocarpa",0,"accepted","Baldhip Rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","gymnocarpa","iNat:83738322",48.875822,-123.384258,"2021-06-19T16:57:00-07:00",,"Andrew Simon","false","needs_id",,2021-06-19 23:57:00
"Cynosurus echinatus",47695,"Cynosurus echinatus",0,"accepted","bristly dogtail grass",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Cynosurus","echinatus","iNat:83738321",48.875693,-123.384408,"2021-06-19T16:58:00-07:00",,"Andrew Simon","false","research",,2021-06-19 23:58:00
"Rumex acetosella",53195,"Rumex acetosella",0,"accepted","Sheep's sorrel",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Polygonaceae","Polygonoideae","Rumiceae","Rumex","acetosella","iNat:83738323",48.875693,-123.384413,"2021-06-19T16:58:00-07:00",,"Andrew Simon","false","research",,2021-06-19 23:58:00
"Festuca roemeri",162962,"Festuca roemeri",0,"accepted","Roemer's Fescue",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","","Poaceae","Pooideae","Poeae","Festuca","roemeri","iNat:83738325",48.875677,-123.38449,"2021-06-19T16:59:00-07:00",,"Andrew Simon","false","needs_id",,2021-06-19 23:59:00
"Pseudotsuga menziesii",48256,"Pseudotsuga menziesii",0,"accepted","common Douglas-fir",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Pinaceae","Pinoideae","","Pseudotsuga","menziesii","iNat:83738324",48.875223,-123.384012,"2021-06-19T17:05:00-07:00",,"Andrew Simon","false","research",24,2021-06-20 00:05:00
