"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Plectritis congesta",57786,"Plectritis congesta",0,"accepted","shortspur seablush",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","","Caprifoliaceae","Valerianoideae","","Plectritis","congesta","iNat:114482008",48.909478,-123.371047,"2022-05-01T11:08:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:08:00
"Erythronium oregonum",59520,"Erythronium oregonum",0,"accepted","giant white fawn lily",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","","Liliaceae","Lilioideae","Lilieae","Erythronium","oregonum","iNat:114482015",48.909478,-123.371044,"2022-05-01T11:09:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:09:00
"Fritillaria affinis",50618,"Fritillaria affinis",0,"accepted","checker lily",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","","Liliaceae","Lilioideae","Lilieae","Fritillaria","affinis","iNat:114482017",48.909478,-123.371045,"2022-05-01T11:09:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:09:00
"Pseudotsuga menziesii",48256,"Pseudotsuga menziesii",0,"accepted","common Douglas-fir",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Pinaceae","Pinoideae","","Pseudotsuga","menziesii","iNat:114482020",48.909478,-123.371044,"2022-05-01T11:09:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:09:00
"Holodiscus discolor",53414,"Holodiscus discolor",0,"accepted","Ocean spray",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Amygdaloideae","Spiraeeae","Holodiscus","discolor","iNat:114482025",48.909483,-123.371022,"2022-05-01T11:09:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:09:00
"Gaultheria shallon",48441,"Gaultheria shallon",0,"accepted","salal",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","","Ericaceae","Vaccinioideae","Gaultherieae","Gaultheria","shallon","iNat:114482033",48.909483,-123.371022,"2022-05-01T11:09:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:09:00
"Rosa gymnocarpa",53441,"Rosa gymnocarpa",0,"accepted","Baldhip Rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","gymnocarpa","iNat:114482036",48.90947,-123.371017,"2022-05-01T11:09:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:09:00
"Podocopida",85538,"Podocopida",0,"accepted","",,"Animalia","Arthropoda","Crustacea","Oligostraca","Ostracoda","Podocopa","","Podocopida","","","","","","","","","iNat:114482041",48.909443,-123.370997,"2022-05-01T11:11:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:11:00
"Rosa nutkana",78883,"Rosa nutkana",0,"accepted","Nootka rose",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Roseae","Rosa","nutkana","iNat:114482046",48.909394,-123.370803,"2022-05-01T11:12:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:12:00
"Physcia caesia",194681,"Physcia caesia",0,"accepted","Blue-gray Rosette Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Caliciales","","","","Physciaceae","","","Physcia","caesia","iNat:114482071",48.909345,-123.370765,"2022-05-01T11:13:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:13:00
"Claytonia perfoliata",52994,"Claytonia perfoliata",0,"accepted","miner's lettuce",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Claytonia","perfoliata","iNat:114482116",48.909258,-123.370483,"2022-05-01T11:13:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:13:00
"Fritillaria affinis",50618,"Fritillaria affinis",0,"accepted","checker lily",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","","Liliaceae","Lilioideae","Lilieae","Fritillaria","affinis","iNat:114482161",48.909262,-123.370528,"2022-05-01T11:14:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:14:00
"Sanicula crassicaulis",53201,"Sanicula crassicaulis",0,"accepted","Pacific Sanicle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Saniculoideae","Saniculeae","Sanicula","crassicaulis","iNat:114482173",48.909315,-123.370468,"2022-05-01T11:15:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:15:00
"Sedum spathulifolium",58886,"Sedum spathulifolium",0,"accepted","Broad-leaved Stonecrop",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Crassulaceae","Sempervivoideae","Sedeae","Sedum","spathulifolium","iNat:114482174",48.909308,-123.370478,"2022-05-01T11:16:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:16:00
"Cytisus scoparius",48538,"Cytisus scoparius",0,"accepted","Scotch Broom",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:114482183",48.909297,-123.370493,"2022-05-01T11:16:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:16:00
"Micranthes integrifolia",78027,"Micranthes integrifolia",0,"accepted","Wholeleaf Saxifrage",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Micrantheae","Micranthes","integrifolia","iNat:114482184",48.909361,-123.370586,"2022-05-01T11:17:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:17:00
"Polypodium glycyrrhiza",55104,"Polypodium glycyrrhiza",0,"accepted","licorice fern",,"Plantae","Tracheophyta","","","Polypodiopsida","Polypodiidae","","Polypodiales","Polypodiineae","","","Polypodiaceae","Polypodioideae","","Polypodium","glycyrrhiza","iNat:114482187",48.909385,-123.37085,"2022-05-01T11:18:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:18:00
"Lichenomphalia ericetorum",1497645,"Lichenomphalia ericetorum",0,"accepted","Lichen Agaric",,"Fungi","Basidiomycota","Agaricomycotina","","Agaricomycetes","Agaricomycetidae","","Agaricales","Hygrophorineae","","","Hygrophoraceae","Lichenomphalioideae","Lichenomphalieae","Lichenomphalia","ericetorum","iNat:114482193",48.909385,-123.370935,"2022-05-01T11:18:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:18:00
"Peltigera hymenina",69730,"Peltigera hymenina",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","hymenina","iNat:114482196",48.909408,-123.370917,"2022-05-01T11:19:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:19:00
"Blennothallia fecunda",462484,"Blennothallia fecunda",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Blennothallia","fecunda","iNat:114482195",48.909481,-123.371036,"2022-05-01T11:24:00-07:00",,"Andrew Simon","false","research",39,2022-05-01 18:24:00
"Imbribryum miniatum",538114,"Imbribryum miniatum",0,"accepted","Glossy Red Bryum Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","miniatum","iNat:114482208",48.909622,-123.371788,"2022-05-01T11:25:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:25:00
"Ptychostomum pseudotriquetrum",68300,"Ptychostomum pseudotriquetrum",0,"accepted","Long-leaved Thread Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Ptychostomum","pseudotriquetrum","iNat:114482211",48.909607,-123.371847,"2022-05-01T11:25:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:25:00
"Philonotis fontana",133809,"Philonotis fontana",0,"accepted","Fountain Apple-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","","Bartramiaceae","","","Philonotis","fontana","iNat:114482219",48.909612,-123.371883,"2022-05-01T11:26:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:26:00
"Ceratodon purpureus",123117,"Ceratodon purpureus",0,"accepted","Redshank",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Ceratodon","purpureus","iNat:114482227",48.909607,-123.371877,"2022-05-01T11:26:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:26:00
"Anisolabis maritima",127193,"Anisolabis maritima",0,"accepted","Maritime Earwig",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Dermaptera","Neodermaptera","Epidermaptera","Anisolabidoidea","Anisolabididae","Anisolabidinae","","Anisolabis","maritima","iNat:114482234",48.909678,-123.372094,"2022-05-01T11:28:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:28:00
"Racomitrium",1486687,"Racomitrium",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","","iNat:114482249",48.909677,-123.372097,"2022-05-01T11:28:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:28:00
"Juliformia",372724,"Juliformia",0,"accepted","Round-backed Millipedes",,"Animalia","Arthropoda","Myriapoda","","Diplopoda","Chilognatha","Juliformia","","","","","","","","","","iNat:114482250",48.90968,-123.372267,"2022-05-01T11:33:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:33:00
"Tortula muralis",123498,"Tortula muralis",0,"accepted","Wall Screw-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Tortula","muralis","iNat:114482263",48.909958,-123.373433,"2022-05-01T11:39:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:39:00
"Erythranthe microphylla",453717,"Erythranthe microphylla",0,"accepted","Small-leaf Monkeyflower",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Phrymaceae","","","Erythranthe","microphylla","iNat:114482275",48.909944,-123.373444,"2022-05-01T11:41:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:41:00
"Pinus contorta",48934,"Pinus contorta",0,"accepted","lodgepole pine",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Pinaceae","Pinoideae","","Pinus","contorta","iNat:114482273",48.910094,-123.374422,"2022-05-01T11:48:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:48:00
"Pleurozium schreberi",130677,"Pleurozium schreberi",0,"accepted","Red-stemmed Feather Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Hylocomiaceae","","","Pleurozium","schreberi","iNat:114482278",48.91006,-123.374605,"2022-05-01T11:49:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:49:00
"Cladonia portentosa pacifica",340879,"Cladonia portentosa pacifica",0,"accepted","Maritime Reindeer Lichen",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","portentosa","iNat:114482288",48.910058,-123.37461,"2022-05-01T11:50:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:50:00
"Schistochilopsis incisa",786089,"Schistochilopsis incisa",0,"accepted","Jagged Notchwort",,"Plantae","Marchantiophyta","","","Jungermanniopsida","Jungermanniidae","","Jungermanniales","Cephaloziineae","","","Scapaniaceae","","","Schistochilopsis","incisa","iNat:114482293",48.910012,-123.374773,"2022-05-01T11:51:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:51:00
"Rhizomnium",68068,"Rhizomnium",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Mniaceae","","","Rhizomnium","","iNat:114482298",48.90995,-123.374792,"2022-05-01T11:54:00-07:00",,"Andrew Simon","false","needs_id",25,2022-05-01 18:54:00
"Bellis perennis",55563,"Bellis perennis",0,"accepted","Lawn daisy",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Asteroideae","Astereae","Bellis","perennis","iNat:114482303",48.909887,-123.374895,"2022-05-01T11:56:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:56:00
"Sanicula crassicaulis",53201,"Sanicula crassicaulis",0,"accepted","Pacific Sanicle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Saniculoideae","Saniculeae","Sanicula","crassicaulis","iNat:114482311",48.90991,-123.374867,"2022-05-01T11:56:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:56:00
"Vaccinium ovatum",48349,"Vaccinium ovatum",0,"accepted","Evergreen Huckleberry",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","","Ericaceae","Vaccinioideae","Vaccinieae","Vaccinium","ovatum","iNat:114482312",48.910155,-123.374915,"2022-05-01T11:58:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:58:00
"Sanicula crassicaulis",53201,"Sanicula crassicaulis",0,"accepted","Pacific Sanicle",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Saniculoideae","Saniculeae","Sanicula","crassicaulis","iNat:114482324",48.910075,-123.375002,"2022-05-01T11:58:00-07:00",,"Andrew Simon","false","research",25,2022-05-01 18:58:00
"Haliaeetus leucocephalus",5305,"Haliaeetus leucocephalus",0,"accepted","Bald Eagle",,"Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","","Accipitridae","Buteoninae","","Haliaeetus","leucocephalus","iNat:114482335",48.910408,-123.374711,"2022-05-01T12:03:00-07:00",,"Andrew Simon","false","research",49,2022-05-01 19:03:00
"Gavia pacifica",4621,"Gavia pacifica",0,"accepted","Pacific Loon",,"Animalia","Chordata","Vertebrata","","Aves","","","Gaviiformes","","","","Gaviidae","","","Gavia","pacifica","iNat:114482341",48.910408,-123.374711,"2022-05-01T12:06:00-07:00",,"Andrew Simon","false","research",49,2022-05-01 19:06:00
"Chroicocephalus philadelphia",144502,"Chroicocephalus philadelphia",0,"accepted","Bonaparte's Gull",,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Chroicocephalus","philadelphia","iNat:114482366",48.910408,-123.374711,"2022-05-01T12:10:00-07:00",,"Andrew Simon","false","research",49,2022-05-01 19:10:00
"Clupeiformes",49235,"Clupeiformes",0,"accepted","Herrings",,"Animalia","Chordata","Vertebrata","","Actinopterygii","","","Clupeiformes","","","","","","","","","iNat:114482367",48.910408,-123.374711,"2022-05-01T12:12:00-07:00",,"Andrew Simon","false","needs_id",49,2022-05-01 19:12:00
"Larus brachyrhynchus",1286964,"Larus brachyrhynchus",0,"accepted","Short-billed Gull",,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Larus","brachyrhynchus","iNat:114482368",48.910408,-123.374711,"2022-05-01T12:12:00-07:00",,"Andrew Simon","false","research",49,2022-05-01 19:12:00
"Matricaria discoidea",52992,"Matricaria discoidea",0,"accepted","pineapple-weed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","","Asteraceae","Asteroideae","Anthemideae","Matricaria","discoidea","iNat:114482375",48.908846,-123.374702,"2022-05-01T12:16:00-07:00",,"Andrew Simon","false","research",29,2022-05-01 19:16:00
"Riccia sorocarpa",56420,"Riccia sorocarpa",0,"accepted","Common Crystalwort",,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Riccia","sorocarpa","iNat:114482379",48.908846,-123.374702,"2022-05-01T12:16:00-07:00",,"Andrew Simon","false","research",29,2022-05-01 19:16:00
