"iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","ambiguousNameMatch","nameStatus","Common.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters","timestamp"
"Selaginella wallacei",63875,"Selaginella wallacei",0,"accepted","Wallace's spikemoss",,"Plantae","Tracheophyta","","","Lycopodiopsida","","","Selaginellales","","","","Selaginellaceae","","","Selaginella","wallacei","iNat:111609852",48.865978,-123.369225,"2022-04-15T12:42:00-07:00",,"Andrew Simon","false","research",,2022-04-15 19:42:00
"Galium aparine",53059,"Galium aparine",0,"accepted","catchweed bedstraw",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gentianales","","","","Rubiaceae","Rubioideae","Rubieae","Galium","aparine","iNat:111609853",48.865978,-123.369225,"2022-04-15T12:42:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 19:42:00
"Homalothecium megaptilum",236885,"Homalothecium megaptilum",0,"accepted","Trachybryum Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","megaptilum","iNat:111609856",48.865978,-123.369225,"2022-04-15T12:42:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 19:42:00
"Racomitrium elongatum",167681,"Racomitrium elongatum",0,"accepted","Elongate Rock Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","elongatum","iNat:111609860",48.866107,-123.368887,"2022-04-15T12:47:00-07:00",,"Andrew Simon","false","research",,2022-04-15 19:47:00
"Hedwigia stellata",163552,"Hedwigia stellata",0,"accepted","Starry Hoarmoss",,"Plantae","Bryophyta","","","Bryopsida","","","Hedwigiales","","","","Hedwigiaceae","","","Hedwigia","stellata","iNat:111609859",48.866053,-123.368895,"2022-04-15T12:48:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 19:48:00
"Homalothecium fulgescens",123819,"Homalothecium fulgescens",0,"accepted","tree mat homalothecium moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","fulgescens","iNat:111609861",48.86606,-123.368888,"2022-04-15T12:49:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 19:49:00
"Ptychostomum pseudotriquetrum",68300,"Ptychostomum pseudotriquetrum",0,"accepted","Long-leaved Thread Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Ptychostomum","pseudotriquetrum","iNat:111609863",48.866123,-123.368895,"2022-04-15T12:51:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 19:51:00
"Timmiella crassinervis",169775,"Timmiella crassinervis",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Timmiella","crassinervis","iNat:111609864",48.866103,-123.368898,"2022-04-15T12:52:00-07:00",,"Andrew Simon","false","research",,2022-04-15 19:52:00
"Trifolium variegatum",57080,"Trifolium variegatum",0,"accepted","white-tipped clover",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Trifolieae","Trifolium","variegatum","iNat:111609865",48.866087,-123.368917,"2022-04-15T12:52:00-07:00",,"Andrew Simon","false","research",,2022-04-15 19:52:00
"Pleuridium acuminatum",127427,"Pleuridium acuminatum",0,"accepted","Taper-leaved Earth-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Pleuridium","acuminatum","iNat:111609866",48.8661,-123.36883,"2022-04-15T12:55:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 19:55:00
"Scleropodium touretii",67907,"Scleropodium touretii",0,"accepted","Glasswort Feather-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Scleropodium","touretii","iNat:111609867",48.86608,-123.368913,"2022-04-15T12:59:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 19:59:00
"Polytrichum piliferum",67905,"Polytrichum piliferum",0,"accepted","bristly haircap moss",,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","piliferum","iNat:111609868",48.866107,-123.368862,"2022-04-15T13:00:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:00:00
"Acmispon parviflorus",57048,"Acmispon parviflorus",0,"accepted","Short-flower Deervetch",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Loteae","Acmispon","parviflorus","iNat:111609869",48.866063,-123.368885,"2022-04-15T13:02:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:02:00
"Polytrichum juniperinum",68286,"Polytrichum juniperinum",0,"accepted","juniper haircap moss",,"Plantae","Bryophyta","","","Polytrichopsida","","","Polytrichales","","","","Polytrichaceae","","","Polytrichum","juniperinum","iNat:111609871",48.866063,-123.368883,"2022-04-15T13:02:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:02:00
"Claytonia exigua",57233,"Claytonia exigua",0,"accepted","Pale Springbeauty",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Claytonia","exigua","iNat:111609873",48.866114,-123.368836,"2022-04-15T13:04:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:04:00
"Claytonia rubra",64184,"Claytonia rubra",0,"accepted","Redstem Springbeauty",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","","Montiaceae","","","Claytonia","rubra","iNat:111609875",48.866103,-123.368822,"2022-04-15T13:04:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:04:00
"Alchemilla",1366244,"Alchemilla",0,"accepted","",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","","Rosaceae","Rosoideae","Potentilleae","Alchemilla","","iNat:111609881",48.866139,-123.368839,"2022-04-15T13:06:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:06:00
"Cytisus scoparius",48538,"Cytisus scoparius",0,"accepted","Scotch Broom",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Fabales","","","","Fabaceae","Faboideae","Genisteae","Cytisus","scoparius","iNat:111609887",48.866152,-123.368778,"2022-04-15T13:09:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:09:00
"Athysanus pusillus",58069,"Athysanus pusillus",0,"accepted","common sandweed",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Arabideae","Athysanus","pusillus","iNat:111609903",48.865162,-123.367553,"2022-04-15T13:27:00-07:00",,"Andrew Simon","false","research",30,2022-04-15 20:27:00
"Erodium cicutarium",47687,"Erodium cicutarium",0,"accepted","Redstem Stork's-bill",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Geraniales","","","","Geraniaceae","","","Erodium","cicutarium","iNat:111609909",48.865666,-123.368015,"2022-04-15T13:28:00-07:00",,"Andrew Simon","false","needs_id",30,2022-04-15 20:28:00
"Philonotis fontana",133809,"Philonotis fontana",0,"accepted","Fountain Apple-moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","","Bartramiaceae","","","Philonotis","fontana","iNat:111609924",48.865615,-123.368143,"2022-04-15T13:30:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:30:00
"Ptychostomum pseudotriquetrum",68300,"Ptychostomum pseudotriquetrum",0,"accepted","Long-leaved Thread Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Ptychostomum","pseudotriquetrum","iNat:111609929",48.865792,-123.368185,"2022-04-15T13:32:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:32:00
"Imbribryum miniatum",538114,"Imbribryum miniatum",0,"accepted","Glossy Red Bryum Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","miniatum","iNat:111609931",48.865612,-123.367977,"2022-04-15T13:34:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:34:00
"Lomatium utriculatum",56827,"Lomatium utriculatum",0,"accepted","Foothill desert-parsley",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","","Apiaceae","Apioideae","Selineae","Lomatium","utriculatum","iNat:111609943",48.86562,-123.367833,"2022-04-15T13:36:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:36:00
"Ceratodon purpureus",123117,"Ceratodon purpureus",0,"accepted","Redshank",,"Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","","Ditrichaceae","","","Ceratodon","purpureus","iNat:111609948",48.865683,-123.367873,"2022-04-15T13:37:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:37:00
"Micranthes integrifolia",78027,"Micranthes integrifolia",0,"accepted","Wholeleaf Saxifrage",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Micrantheae","Micranthes","integrifolia","iNat:111609952",48.865417,-123.36778,"2022-04-15T13:40:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:40:00
"Riccia sorocarpa",56420,"Riccia sorocarpa",0,"accepted","Common Crystalwort",,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Riccia","sorocarpa","iNat:111609967",48.86535,-123.367722,"2022-04-15T13:42:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:42:00
"Lithophragma parviflorum",77791,"Lithophragma parviflorum",0,"accepted","smallflower woodland star",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Heuchereae","Lithophragma","parviflorum","iNat:111609976",48.86537,-123.367838,"2022-04-15T13:46:00-07:00",,"Andrew Simon","false","research",,2022-04-15 20:46:00
"Anacolia menziesii",128572,"Anacolia menziesii",0,"accepted","Menzies' anacolia moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bartramiales","","","","Bartramiaceae","","","Anacolia","menziesii","iNat:111609979",48.865195,-123.367265,"2022-04-15T13:53:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 20:53:00
"Hedwigia stellata",163552,"Hedwigia stellata",0,"accepted","Starry Hoarmoss",,"Plantae","Bryophyta","","","Bryopsida","","","Hedwigiales","","","","Hedwigiaceae","","","Hedwigia","stellata","iNat:111609986",48.864837,-123.366852,"2022-04-15T14:02:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 21:02:00
"Imbribryum miniatum",538114,"Imbribryum miniatum",0,"accepted","Glossy Red Bryum Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Imbribryum","miniatum","iNat:111609992",48.864492,-123.366407,"2022-04-15T14:09:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 21:09:00
"Toxicoscordion venenosum",59087,"Toxicoscordion venenosum",0,"accepted","Meadow Deathcamas",,"Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Liliales","","","","Melanthiaceae","","Melanthieae","Toxicoscordion","venenosum","iNat:111609999",48.863563,-123.364117,"2022-04-15T14:14:00-07:00",,"Andrew Simon","false","research",,2022-04-15 21:14:00
"Branta canadensis",7089,"Branta canadensis",0,"accepted","Canada Goose",,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Branta","canadensis","iNat:111610004",48.859388,-123.364083,"2022-04-15T14:26:00-07:00",,"Andrew Simon","false","research",161,2022-04-15 21:26:00
"Hedwigia stellata",163552,"Hedwigia stellata",0,"accepted","Starry Hoarmoss",,"Plantae","Bryophyta","","","Bryopsida","","","Hedwigiales","","","","Hedwigiaceae","","","Hedwigia","stellata","iNat:111610008",48.863516,-123.362334,"2022-04-15T15:21:00-07:00",,"Andrew Simon","false","needs_id",32,2022-04-15 22:21:00
"Bryum argenteum",123390,"Bryum argenteum",0,"accepted","Silvery Bryum",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Bryum","argenteum","iNat:111610011",48.863402,-123.36167,"2022-04-15T15:22:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:22:00
"Bryum argenteum",123390,"Bryum argenteum",0,"accepted","Silvery Bryum",,"Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","","Bryaceae","","","Bryum","argenteum","iNat:111610015",48.863548,-123.361813,"2022-04-15T15:29:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:29:00
"Racomitrium elongatum",167681,"Racomitrium elongatum",0,"accepted","Elongate Rock Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Racomitrium","elongatum","iNat:111610021",48.863533,-123.361783,"2022-04-15T15:30:00-07:00",,"Andrew Simon","false","research",,2022-04-15 22:30:00
"Psora globifera",123509,"Psora globifera",0,"accepted","",,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Psoraceae","","","Psora","globifera","iNat:111610026",48.863532,-123.362112,"2022-04-15T15:33:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:33:00
"Grimmia pulvinata",56117,"Grimmia pulvinata",0,"accepted","Grey-cushioned Grimmia",,"Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","","Grimmiaceae","","","Grimmia","pulvinata","iNat:111610032",48.863627,-123.36218,"2022-04-15T15:33:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:33:00
"Homalothecium aureum",451921,"Homalothecium aureum",0,"accepted","pinnatifid homalothecium moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Brachytheciaceae","","","Homalothecium","aureum","iNat:111610036",48.86332,-123.36203,"2022-04-15T15:36:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:36:00
"Simuliidae",63164,"Simuliidae",0,"accepted","Black Flies",,"Animalia","Arthropoda","Hexapoda","","Insecta","Pterygota","","Diptera","Nematocera","Culicomorpha","Chironomoidea","Simuliidae","","","","","iNat:111610041",48.863497,-123.362119,"2022-04-15T15:36:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:36:00
"Antitrichia californica",67846,"Antitrichia californica",0,"accepted","California antitrichia moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Antitrichiaceae","","","Antitrichia","californica","iNat:111610043",48.863575,-123.362207,"2022-04-15T15:38:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:38:00
"Vinealobryum norrisii",1282316,"Vinealobryum norrisii",0,"accepted","Norris' beard moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Vinealobryum","norrisii","iNat:111610049",48.863608,-123.362223,"2022-04-15T15:41:00-07:00",,"Andrew Simon","false","research",,2022-04-15 22:41:00
"Riccia sorocarpa",56420,"Riccia sorocarpa",0,"accepted","Common Crystalwort",,"Plantae","Marchantiophyta","","","Marchantiopsida","Marchantiidae","","Marchantiales","","","","Ricciaceae","","","Riccia","sorocarpa","iNat:111610053",48.863752,-123.362298,"2022-04-15T15:45:00-07:00",,"Andrew Simon","false","research",,2022-04-15 22:45:00
"Antitrichia californica",67846,"Antitrichia californica",0,"accepted","California antitrichia moss",,"Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","","Antitrichiaceae","","","Antitrichia","californica","iNat:111610054",48.863707,-123.362323,"2022-04-15T15:47:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:47:00
"Syntrichia",67916,"Syntrichia",0,"accepted","",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Syntrichia","","iNat:111693665",48.863737,-123.362615,"2022-04-15T15:49:00-07:00",,"Andrew Simon","false","needs_id",,2022-04-15 22:49:00
"Weissia controversa",170306,"Weissia controversa",0,"accepted","Green-tufted Stubble Moss",,"Plantae","Bryophyta","","","Bryopsida","","","Pottiales","","","","Pottiaceae","","","Weissia","controversa","iNat:111610058",48.86359,-123.363042,"2022-04-15T16:05:00-07:00",,"Andrew Simon","false","needs_id",29,2022-04-15 23:05:00
"Nemophila pedunculata",55461,"Nemophila pedunculata",0,"accepted","Meadow Baby-blue-eyes",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Boraginales","","","","Boraginaceae","Hydrophylloideae","","Nemophila","pedunculata","iNat:111610060",48.86359,-123.363042,"2022-04-15T16:14:00-07:00",,"Andrew Simon","false","research",29,2022-04-15 23:14:00
"Castilleja attenuata",49341,"Castilleja attenuata",0,"accepted","valley tassels",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","","Orobanchaceae","","Pedicularideae","Castilleja","attenuata","iNat:111610066",48.86359,-123.363042,"2022-04-15T16:31:00-07:00",,"Andrew Simon","false","research",15,2022-04-15 23:31:00
"Thysanocarpus curvipes",58088,"Thysanocarpus curvipes",0,"accepted","sand fringepod",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Brassicales","","","","Brassicaceae","Brassicoideae","Thelypodieae","Thysanocarpus","curvipes","iNat:111610084",48.86359,-123.363042,"2022-04-15T16:33:00-07:00",,"Andrew Simon","false","research",29,2022-04-15 23:33:00
"Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",0,"accepted","White-crowned Sparrow",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:111610089",48.86359,-123.363042,"2022-04-15T16:37:00-07:00",,"Andrew Simon","false","research",29,2022-04-15 23:37:00
"Micranthes integrifolia",78027,"Micranthes integrifolia",0,"accepted","Wholeleaf Saxifrage",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Micrantheae","Micranthes","integrifolia","iNat:111610092",48.863609,-123.364125,"2022-04-15T16:40:00-07:00",,"Andrew Simon","false","needs_id",43,2022-04-15 23:40:00
"Delphinium menziesii",153479,"Delphinium menziesii",0,"accepted","Menzies' Larkspur",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","","Ranunculaceae","Ranunculoideae","Delphinieae","Delphinium","menziesii","iNat:111610095",48.863609,-123.364125,"2022-04-15T16:48:00-07:00",,"Andrew Simon","false","research",43,2022-04-15 23:48:00
"Paxistima myrsinites",63893,"Paxistima myrsinites",0,"accepted","Oregon Boxwood",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Celastrales","","","","Celastraceae","","","Paxistima","myrsinites","iNat:111610099",48.863609,-123.364125,"2022-04-15T16:49:00-07:00",,"Andrew Simon","false","research",43,2022-04-15 23:49:00
"Lithophragma parviflorum",77791,"Lithophragma parviflorum",0,"accepted","smallflower woodland star",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Saxifragales","","","","Saxifragaceae","","Heuchereae","Lithophragma","parviflorum","iNat:111610102",48.863609,-123.364125,"2022-04-15T16:54:00-07:00",,"Andrew Simon","false","research",43,2022-04-15 23:54:00
"Acer macrophyllum",48227,"Acer macrophyllum",0,"accepted","bigleaf maple",,"Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Sapindales","","","","Sapindaceae","","","Acer","macrophyllum","iNat:111610110",48.863846,-123.365037,"2022-04-15T16:59:00-07:00",,"Andrew Simon","false","research",55,2022-04-15 23:59:00
"Spinus pinus",145304,"Spinus pinus",0,"accepted","Pine Siskin",,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Fringillidae","","","Spinus","pinus","iNat:111610118",48.863846,-123.365037,"2022-04-15T16:59:00-07:00",,"Andrew Simon","false","research",55,2022-04-15 23:59:00
"Pseudotsuga menziesii",48256,"Pseudotsuga menziesii",0,"accepted","common Douglas-fir",,"Plantae","Tracheophyta","","","Pinopsida","","","Pinales","","","","Pinaceae","Pinoideae","","Pseudotsuga","menziesii","iNat:111610121",48.865203,-123.368926,"2022-04-15T17:49:00-07:00",,"Andrew Simon","false","research",20,2022-04-16 00:49:00
